#date+time,051-pwl,051-surge,051-wsd,051-wdr
"08-18-2011 0042",1.330,-0.107,3.800,82
"08-18-2011 0048",1.332,-0.103,4.400,82
"08-18-2011 0054",1.322,-0.112,3.800,85
"08-18-2011 0100",1.327,-0.105,3.100,81
"08-18-2011 0106",1.333,-0.098,3.900,79
"08-18-2011 0112",1.337,-0.092,3.500,82
"08-18-2011 0118",1.339,-0.088,3.300,81
"08-18-2011 0124",1.334,-0.091,3.400,88
"08-18-2011 0130",1.332,-0.091,3.500,87
"08-18-2011 0136",1.335,-0.086,3.600,91
"08-18-2011 0142",1.335,-0.084,3.700,89
"08-18-2011 0148",1.341,-0.076,3.800,85
"08-18-2011 0154",1.342,-0.073,3.100,81
"08-18-2011 0200",1.345,-0.067,4.000,91
"08-18-2011 0206",1.343,-0.067,3.400,79
"08-18-2011 0212",1.340,-0.068,3.200,86
"08-18-2011 0218",1.338,-0.068,3.300,87
"08-18-2011 0224",1.333,-0.071,3.200,83
"08-18-2011 0230",1.328,-0.074,3.300,81
"08-18-2011 0236",1.326,-0.074,3.500,84
"08-18-2011 0242",1.315,-0.082,3.600,86
"08-18-2011 0248",1.310,-0.085,3.800,89
"08-18-2011 0254",1.318,-0.075,4.000,91
"08-18-2011 0300",1.316,-0.076,3.500,92
"08-18-2011 0306",1.318,-0.072,4.100,94
"08-18-2011 0312",1.315,-0.073,4.200,96
"08-18-2011 0318",1.310,-0.076,4.100,96
"08-18-2011 0324",1.312,-0.072,4.000,95
"08-18-2011 0330",1.311,-0.072,3.600,90
"08-18-2011 0336",1.309,-0.072,3.700,90
"08-18-2011 0342",1.311,-0.069,3.800,94
"08-18-2011 0348",1.315,-0.063,3.600,94
"08-18-2011 0354",1.317,-0.060,3.500,92
"08-18-2011 0400",1.308,-0.068,2.800,99
"08-18-2011 0406",1.301,-0.074,3.200,94
"08-18-2011 0412",1.307,-0.067,3.000,91
"08-18-2011 0418",1.305,-0.068,3.000,93
"08-18-2011 0424",1.312,-0.060,3.100,88
"08-18-2011 0430",1.315,-0.056,3.200,97
"08-18-2011 0436",1.314,-0.057,3.200,97
"08-18-2011 0442",1.322,-0.048,2.900,99
"08-18-2011 0448",1.321,-0.049,2.600,99
"08-18-2011 0454",1.327,-0.042,2.800,99
"08-18-2011 0500",1.320,-0.049,3.100,96
"08-18-2011 0506",1.313,-0.056,2.900,92
"08-18-2011 0512",1.310,-0.059,2.800,97
"08-18-2011 0518",1.302,-0.067,2.900,102
"08-18-2011 0524",1.298,-0.071,3.000,92
"08-18-2011 0530",1.293,-0.076,3.300,93
"08-18-2011 0536",1.293,-0.077,3.400,95
"08-18-2011 0542",1.291,-0.079,3.200,99
"08-18-2011 0548",1.297,-0.074,3.300,96
"08-18-2011 0554",1.296,-0.075,3.100,96
"08-18-2011 0600",1.295,-0.077,3.500,105
"08-18-2011 0606",1.296,-0.077,3.000,101
"08-18-2011 0612",1.296,-0.078,2.900,98
"08-18-2011 0618",1.297,-0.078,2.900,106
"08-18-2011 0624",1.294,-0.082,3.000,108
"08-18-2011 0630",1.296,-0.081,2.800,105
"08-18-2011 0636",1.301,-0.077,3.100,104
"08-18-2011 0642",1.310,-0.070,3.200,103
"08-18-2011 0648",1.315,-0.066,3.400,101
"08-18-2011 0654",1.315,-0.068,3.500,105
"08-18-2011 0700",1.311,-0.074,2.600,108
"08-18-2011 0706",1.320,-0.067,3.000,111
"08-18-2011 0712",1.329,-0.060,2.900,114
"08-18-2011 0718",1.320,-0.071,2.900,115
"08-18-2011 0724",1.319,-0.074,3.000,110
"08-18-2011 0730",1.317,-0.078,2.900,111
"08-18-2011 0736",1.317,-0.081,2.600,112
"08-18-2011 0742",1.311,-0.089,2.800,111
"08-18-2011 0748",1.306,-0.097,2.600,108
"08-18-2011 0754",1.317,-0.088,2.600,108
"08-18-2011 0800",1.321,-0.087,2.800,110
"08-18-2011 0806",1.324,-0.087,2.800,113
"08-18-2011 0812",1.331,-0.082,2.900,111
"08-18-2011 0818",1.339,-0.077,3.100,118
"08-18-2011 0824",1.335,-0.083,3.300,118
"08-18-2011 0830",1.333,-0.088,3.100,113
"08-18-2011 0836",1.336,-0.088,3.000,116
"08-18-2011 0842",1.336,-0.090,2.900,115
"08-18-2011 0848",1.340,-0.089,2.700,114
"08-18-2011 0854",1.339,-0.092,2.800,110
"08-18-2011 0900",1.346,-0.088,2.300,133
"08-18-2011 0906",1.347,-0.089,2.700,113
"08-18-2011 0912",1.353,-0.085,2.700,114
"08-18-2011 0918",1.351,-0.090,2.900,116
"08-18-2011 0924",1.358,-0.085,2.900,125
"08-18-2011 0930",1.361,-0.084,2.800,128
"08-18-2011 0936",1.367,-0.079,2.400,124
"08-18-2011 0942",1.369,-0.079,2.400,124
"08-18-2011 0948",1.370,-0.080,2.300,123
"08-18-2011 0954",1.374,-0.077,2.300,133
"08-18-2011 1000",1.373,-0.080,2.300,95
"08-18-2011 1006",1.377,-0.077,2.100,127
"08-18-2011 1012",1.377,-0.078,2.000,124
"08-18-2011 1018",1.374,-0.082,1.700,117
"08-18-2011 1024",1.370,-0.087,1.700,112
"08-18-2011 1030",1.379,-0.079,1.700,104
"08-18-2011 1036",1.383,-0.075,1.800,106
"08-18-2011 1042",1.388,-0.071,1.900,94
"08-18-2011 1048",1.382,-0.077,2.300,94
"08-18-2011 1054",1.371,-0.088,2.300,95
"08-18-2011 1100",1.376,-0.083,1.600,94
"08-18-2011 1106",1.373,-0.086,2.300,104
"08-18-2011 1112",1.376,-0.083,2.500,109
"08-18-2011 1118",1.380,-0.078,2.200,104
"08-18-2011 1124",1.375,-0.083,2.100,102
"08-18-2011 1130",1.377,-0.080,2.000,108
"08-18-2011 1136",1.373,-0.083,2.000,120
"08-18-2011 1142",1.374,-0.081,1.600,116
"08-18-2011 1148",1.367,-0.086,1.600,118
"08-18-2011 1154",1.370,-0.082,1.600,94
"08-18-2011 1200",1.374,-0.076,1.700,104
"08-18-2011 1206",1.378,-0.070,1.500,78
"08-18-2011 1212",1.379,-0.067,1.700,80
"08-18-2011 1218",1.367,-0.077,1.100,83
"08-18-2011 1224",1.366,-0.076,1.100,84
"08-18-2011 1230",1.379,-0.060,1.200,83
"08-18-2011 1236",1.373,-0.063,1.400,87
"08-18-2011 1242",1.367,-0.067,1.500,90
"08-18-2011 1248",1.359,-0.072,1.700,95
"08-18-2011 1254",1.359,-0.069,1.700,104
"08-18-2011 1300",1.359,-0.065,2.900,154
"08-18-2011 1306",1.353,-0.068,0.200,115
"08-18-2011 1312",1.343,-0.074,0.000,150
"08-18-2011 1318",1.344,-0.070,0.000,162
"08-18-2011 1324",1.342,-0.068,1.600,167
"08-18-2011 1330",1.338,-0.069,2.000,154
"08-18-2011 1336",1.335,-0.068,2.400,148
"08-18-2011 1342",1.334,-0.065,3.200,143
"08-18-2011 1348",1.344,-0.051,2.700,161
"08-18-2011 1354",1.347,-0.044,2.900,154
"08-18-2011 1400",1.345,-0.042,4.500,158
"08-18-2011 1406",1.337,-0.046,3.100,152
"08-18-2011 1412",1.326,-0.053,3.900,158
"08-18-2011 1418",1.315,-0.060,4.100,155
"08-18-2011 1424",1.308,-0.063,3.100,147
"08-18-2011 1430",1.295,-0.072,4.200,156
"08-18-2011 1436",1.282,-0.081,4.100,158
"08-18-2011 1442",1.270,-0.089,4.200,141
"08-18-2011 1448",1.264,-0.091,4.300,159
"08-18-2011 1454",1.264,-0.087,4.500,158
"08-18-2011 1500",1.257,-0.090,5.400,96
"08-18-2011 1506",1.257,-0.086,4.600,143
"08-18-2011 1512",1.253,-0.086,3.800,149
"08-18-2011 1518",1.255,-0.081,3.400,136
"08-18-2011 1524",1.259,-0.073,2.200,106
"08-18-2011 1530",1.251,-0.078,4.200,85
"08-18-2011 1536",1.247,-0.078,4.700,87
"08-18-2011 1542",1.242,-0.080,5.500,91
"08-18-2011 1548",1.240,-0.079,5.200,93
"08-18-2011 1554",1.234,-0.082,5.400,96
"08-18-2011 1600",1.230,-0.083,5.400,87
"08-18-2011 1606",1.224,-0.086,6.200,94
"08-18-2011 1612",1.231,-0.076,5.600,95
"08-18-2011 1618",1.233,-0.072,5.400,92
"08-18-2011 1624",1.237,-0.065,5.900,93
"08-18-2011 1630",1.221,-0.079,5.400,94
"08-18-2011 1636",1.214,-0.084,5.400,98
"08-18-2011 1642",1.221,-0.075,5.900,93
"08-18-2011 1648",1.227,-0.067,5.800,92
"08-18-2011 1654",1.234,-0.058,5.400,87
"08-18-2011 1700",1.229,-0.061,5.100,76
"08-18-2011 1706",1.228,-0.061,5.400,82
"08-18-2011 1712",1.220,-0.067,5.300,86
"08-18-2011 1718",1.216,-0.070,5.500,86
"08-18-2011 1724",1.221,-0.064,5.600,84
"08-18-2011 1730",1.215,-0.069,5.200,82
"08-18-2011 1736",1.200,-0.083,5.700,80
"08-18-2011 1742",1.198,-0.085,5.600,79
"08-18-2011 1748",1.190,-0.092,5.200,83
"08-18-2011 1754",1.185,-0.097,5.100,76
"08-18-2011 1800",1.190,-0.092,5.800,64
"08-18-2011 1806",1.190,-0.092,5.200,70
"08-18-2011 1812",1.196,-0.086,5.600,61
"08-18-2011 1818",1.199,-0.083,5.200,64
"08-18-2011 1824",1.206,-0.076,5.900,66
"08-18-2011 1830",1.208,-0.075,5.200,69
"08-18-2011 1836",1.208,-0.076,5.300,61
"08-18-2011 1842",1.208,-0.077,5.700,63
"08-18-2011 1848",1.213,-0.073,5.500,62
"08-18-2011 1854",1.212,-0.075,5.800,64
"08-18-2011 1900",1.214,-0.074,5.500,79
"08-18-2011 1906",1.212,-0.078,5.200,68
"08-18-2011 1912",1.219,-0.072,5.400,65
"08-18-2011 1918",1.230,-0.063,5.700,67
"08-18-2011 1924",1.237,-0.058,5.400,64
"08-18-2011 1930",1.239,-0.059,5.800,64
"08-18-2011 1936",1.244,-0.056,5.700,66
"08-18-2011 1942",1.248,-0.054,5.400,68
"08-18-2011 1948",1.248,-0.057,5.500,70
"08-18-2011 1954",1.255,-0.053,5.500,79
"08-18-2011 2000",1.253,-0.058,5.500,70
"08-18-2011 2006",1.259,-0.055,5.500,79
"08-18-2011 2012",1.268,-0.049,5.500,75
"08-18-2011 2018",1.274,-0.047,5.500,68
"08-18-2011 2024",1.280,-0.044,5.600,67
"08-18-2011 2030",1.290,-0.037,5.700,68
"08-18-2011 2036",1.281,-0.050,5.500,71
"08-18-2011 2042",1.291,-0.044,5.700,65
"08-18-2011 2048",1.294,-0.044,6.000,66
"08-18-2011 2054",1.288,-0.054,5.500,70
"08-18-2011 2100",1.290,-0.056,5.100,71
"08-18-2011 2106",1.294,-0.056,5.300,71
"08-18-2011 2112",1.290,-0.064,5.200,69
"08-18-2011 2118",1.288,-0.070,5.000,68
"08-18-2011 2124",1.291,-0.070,4.800,69
"08-18-2011 2130",1.290,-0.075,4.900,72
"08-18-2011 2136",1.298,-0.071,4.900,77
"08-18-2011 2142",1.302,-0.071,4.500,73
"08-18-2011 2148",1.314,-0.063,4.700,68
"08-18-2011 2154",1.327,-0.053,5.100,71
"08-18-2011 2200",1.327,-0.057,4.500,71
"08-18-2011 2206",1.327,-0.060,4.800,72
"08-18-2011 2212",1.329,-0.062,4.500,72
"08-18-2011 2218",1.329,-0.065,4.600,70
"08-18-2011 2224",1.338,-0.060,4.700,71
"08-18-2011 2230",1.341,-0.060,4.300,70
"08-18-2011 2236",1.348,-0.056,4.300,71
"08-18-2011 2242",1.351,-0.057,4.400,70
"08-18-2011 2248",1.349,-0.062,4.100,71
"08-18-2011 2254",1.346,-0.068,4.500,71
"08-18-2011 2300",1.344,-0.073,4.100,78
"08-18-2011 2306",1.359,-0.060,4.200,70
"08-18-2011 2312",1.365,-0.057,4.500,70
"08-18-2011 2318",1.368,-0.057,4.300,72
"08-18-2011 2324",1.365,-0.062,4.000,70
"08-18-2011 2330",1.365,-0.064,4.000,74
"08-18-2011 2336",1.375,-0.057,4.600,78
"08-18-2011 2342",1.370,-0.064,4.100,82
"08-18-2011 2348",1.367,-0.069,4.500,81
"08-18-2011 2354",1.372,-0.066,4.100,78
"08-19-2011 0000",1.384,-0.055,3.500,73
"08-19-2011 0006",1.387,-0.054,4.000,78
"08-19-2011 0012",1.386,-0.056,3.900,74
"08-19-2011 0018",1.386,-0.058,3.900,73
"08-19-2011 0024",1.387,-0.058,4.200,76
"08-19-2011 0030",1.389,-0.057,4.200,78
"08-19-2011 0036",1.388,-0.059,4.000,80
"08-19-2011 0042",1.389,-0.058,4.100,74
"08-19-2011 0048",1.396,-0.052,3.500,75
"08-19-2011 0054",1.393,-0.055,3.500,73
"08-19-2011 0100",1.390,-0.059,3.900,87
"08-19-2011 0106",1.388,-0.061,3.300,74
"08-19-2011 0112",1.392,-0.057,3.300,73
"08-19-2011 0118",1.390,-0.059,3.500,74
"08-19-2011 0124",1.378,-0.070,3.800,77
"08-19-2011 0130",1.382,-0.066,3.200,74
"08-19-2011 0136",1.389,-0.059,3.000,71
"08-19-2011 0142",1.393,-0.054,3.400,77
"08-19-2011 0148",1.393,-0.054,3.600,84
"08-19-2011 0154",1.397,-0.049,3.900,87
"08-19-2011 0200",1.396,-0.049,3.900,96
"08-19-2011 0206",1.395,-0.049,3.700,86
"08-19-2011 0212",1.396,-0.047,3.400,87
"08-19-2011 0218",1.402,-0.040,3.500,90
"08-19-2011 0224",1.406,-0.035,3.700,90
"08-19-2011 0230",1.417,-0.023,3.500,93
"08-19-2011 0236",1.414,-0.025,3.700,101
"08-19-2011 0242",1.414,-0.024,3.900,101
"08-19-2011 0248",1.413,-0.024,3.800,97
"08-19-2011 0254",1.412,-0.024,3.900,96
"08-19-2011 0300",1.412,-0.023,3.600,83
"08-19-2011 0306",1.410,-0.024,3.900,89
"08-19-2011 0312",1.407,-0.026,3.500,90
"08-19-2011 0318",1.406,-0.025,3.500,88
"08-19-2011 0324",1.400,-0.030,3.600,89
"08-19-2011 0330",1.397,-0.032,3.300,88
"08-19-2011 0336",1.397,-0.031,3.400,85
"08-19-2011 0342",1.397,-0.030,3.400,86
"08-19-2011 0348",1.405,-0.021,3.600,81
"08-19-2011 0354",1.405,-0.020,3.600,83
"08-19-2011 0400",1.398,-0.026,4.400,81
"08-19-2011 0406",1.396,-0.027,3.700,82
"08-19-2011 0412",1.404,-0.018,4.100,83
"08-19-2011 0418",1.397,-0.025,3.900,81
"08-19-2011 0424",1.391,-0.030,3.900,81
"08-19-2011 0430",1.383,-0.037,3.900,82
"08-19-2011 0436",1.389,-0.031,3.800,79
"08-19-2011 0442",1.395,-0.024,4.000,79
"08-19-2011 0448",1.398,-0.021,4.200,83
"08-19-2011 0454",1.396,-0.022,4.400,81
"08-19-2011 0500",1.395,-0.023,4.300,96
"08-19-2011 0506",1.395,-0.023,4.100,84
"08-19-2011 0512",1.394,-0.023,3.900,82
"08-19-2011 0518",1.384,-0.033,4.200,89
"08-19-2011 0524",1.387,-0.030,4.500,83
"08-19-2011 0530",1.387,-0.030,4.500,86
"08-19-2011 0536",1.385,-0.032,4.800,89
"08-19-2011 0542",1.382,-0.035,4.400,92
"08-19-2011 0548",1.385,-0.032,4.200,95
"08-19-2011 0554",1.381,-0.036,4.200,96
"08-19-2011 0600",1.383,-0.035,3.100,102
"08-19-2011 0606",1.379,-0.039,3.600,104
"08-19-2011 0612",1.384,-0.034,3.500,103
"08-19-2011 0618",1.385,-0.034,3.600,101
"08-19-2011 0624",1.388,-0.031,3.500,104
"08-19-2011 0630",1.386,-0.033,3.600,104
"08-19-2011 0636",1.401,-0.019,3.500,99
"08-19-2011 0642",1.401,-0.020,3.500,98
"08-19-2011 0648",1.392,-0.029,3.300,96
"08-19-2011 0654",1.391,-0.031,3.100,102
"08-19-2011 0700",1.394,-0.029,3.600,115
"08-19-2011 0706",1.397,-0.027,3.000,114
"08-19-2011 0712",1.386,-0.038,2.900,115
"08-19-2011 0718",1.385,-0.040,2.900,108
"08-19-2011 0724",1.384,-0.042,3.400,111
"08-19-2011 0730",1.386,-0.042,3.300,116
"08-19-2011 0736",1.392,-0.037,3.700,113
"08-19-2011 0742",1.400,-0.030,3.800,116
"08-19-2011 0748",1.398,-0.033,3.700,116
"08-19-2011 0754",1.398,-0.035,3.600,115
"08-19-2011 0800",1.398,-0.036,2.200,125
"08-19-2011 0806",1.417,-0.018,3.200,107
"08-19-2011 0812",1.412,-0.025,3.300,100
"08-19-2011 0818",1.404,-0.035,3.000,103
"08-19-2011 0824",1.402,-0.038,2.900,107
"08-19-2011 0830",1.407,-0.035,2.800,114
"08-19-2011 0836",1.411,-0.032,2.200,122
"08-19-2011 0842",1.408,-0.037,2.300,127
"08-19-2011 0848",1.411,-0.036,2.500,126
"08-19-2011 0854",1.413,-0.035,2.200,125
"08-19-2011 0900",1.414,-0.036,2.600,117
"08-19-2011 0906",1.408,-0.044,2.700,124
"08-19-2011 0912",1.413,-0.040,2.500,124
"08-19-2011 0918",1.417,-0.038,2.300,145
"08-19-2011 0924",1.410,-0.047,2.600,130
"08-19-2011 0930",1.411,-0.047,2.900,130
"08-19-2011 0936",1.420,-0.039,2.900,130
"08-19-2011 0942",1.434,-0.027,2.700,123
"08-19-2011 0948",1.438,-0.024,2.800,116
"08-19-2011 0954",1.439,-0.024,2.600,117
"08-19-2011 1000",1.429,-0.035,2.500,156
"08-19-2011 1006",1.433,-0.032,2.300,135
"08-19-2011 1012",1.441,-0.025,2.100,141
"08-19-2011 1018",1.443,-0.024,2.100,141
"08-19-2011 1024",1.434,-0.033,2.100,161
"08-19-2011 1030",1.433,-0.035,2.400,153
"08-19-2011 1036",1.441,-0.027,2.100,157
"08-19-2011 1042",1.447,-0.022,1.800,150
"08-19-2011 1048",1.449,-0.020,2.400,151
"08-19-2011 1054",1.438,-0.031,2.500,156
"08-19-2011 1100",1.436,-0.033,1.500,153
"08-19-2011 1106",1.443,-0.025,1.800,146
"08-19-2011 1112",1.451,-0.017,1.900,152
"08-19-2011 1118",1.445,-0.022,2.000,151
"08-19-2011 1124",1.444,-0.023,2.100,165
"08-19-2011 1130",1.445,-0.021,2.100,158
"08-19-2011 1136",1.438,-0.027,1.800,147
"08-19-2011 1142",1.434,-0.030,1.700,139
"08-19-2011 1148",1.436,-0.026,1.500,148
"08-19-2011 1154",1.437,-0.024,1.500,153
"08-19-2011 1200",1.426,-0.033,0.200,157
"08-19-2011 1206",1.427,-0.031,2.500,148
"08-19-2011 1212",1.426,-0.030,2.100,149
"08-19-2011 1218",1.425,-0.029,1.700,150
"08-19-2011 1224",1.417,-0.034,1.100,149
"08-19-2011 1230",1.418,-0.031,1.300,160
"08-19-2011 1236",1.418,-0.029,0.400,170
"08-19-2011 1242",1.415,-0.029,0.000,178
"08-19-2011 1248",1.404,-0.037,0.000,173
"08-19-2011 1254",1.401,-0.037,0.200,157
"08-19-2011 1300",1.408,-0.027,1.800,155
"08-19-2011 1306",1.403,-0.029,1.200,184
"08-19-2011 1312",1.406,-0.023,0.100,194
"08-19-2011 1318",1.407,-0.018,1.100,202
"08-19-2011 1324",1.409,-0.012,0.200,206
"08-19-2011 1330",1.407,-0.011,0.000,188
"08-19-2011 1336",1.404,-0.010,0.500,185
"08-19-2011 1342",1.404,-0.006,0.000,146
"08-19-2011 1348",1.405,-0.001,1.300,166
"08-19-2011 1354",1.397,-0.005,1.800,155
"08-19-2011 1400",1.379,-0.018,2.600,76
"08-19-2011 1406",1.372,-0.021,2.700,158
"08-19-2011 1412",1.368,-0.021,2.800,149
"08-19-2011 1418",1.366,-0.018,3.300,148
"08-19-2011 1424",1.365,-0.015,3.400,149
"08-19-2011 1430",1.356,-0.019,1.700,82
"08-19-2011 1436",1.356,-0.015,1.900,95
"08-19-2011 1442",1.350,-0.016,0.800,114
"08-19-2011 1448",1.340,-0.021,1.300,166
"08-19-2011 1454",1.335,-0.022,2.600,76
"08-19-2011 1500",1.336,-0.016,3.100,62
"08-19-2011 1506",1.334,-0.014,3.800,70
"08-19-2011 1512",1.318,-0.025,3.700,61
"08-19-2011 1518",1.308,-0.031,3.800,70
"08-19-2011 1524",1.298,-0.036,4.200,65
"08-19-2011 1530",1.294,-0.036,3.700,66
"08-19-2011 1536",1.284,-0.042,3.300,59
"08-19-2011 1542",1.274,-0.048,3.400,73
"08-19-2011 1548",1.271,-0.046,3.900,69
"08-19-2011 1554",1.267,-0.046,3.100,62
"08-19-2011 1600",1.244,-0.065,3.800,71
"08-19-2011 1606",1.248,-0.057,3.200,86
"08-19-2011 1612",1.257,-0.045,3.000,62
"08-19-2011 1618",1.261,-0.037,3.800,47
"08-19-2011 1624",1.260,-0.035,3.300,52
"08-19-2011 1630",1.248,-0.043,3.900,49
"08-19-2011 1636",1.253,-0.035,3.700,51
"08-19-2011 1642",1.248,-0.037,3.700,80
"08-19-2011 1648",1.253,-0.029,3.900,76
"08-19-2011 1654",1.247,-0.032,3.800,71
"08-19-2011 1700",1.248,-0.028,4.100,62
"08-19-2011 1706",1.260,-0.013,3.900,68
"08-19-2011 1712",1.260,-0.011,3.700,72
"08-19-2011 1718",1.264,-0.005,3.800,71
"08-19-2011 1724",1.255,-0.011,3.800,73
"08-19-2011 1730",1.249,-0.015,3.400,72
"08-19-2011 1736",1.241,-0.022,3.600,74
"08-19-2011 1742",1.242,-0.019,3.200,68
"08-19-2011 1748",1.239,-0.020,3.900,60
"08-19-2011 1754",1.225,-0.033,4.100,62
"08-19-2011 1800",1.204,-0.053,4.200,80
"08-19-2011 1806",1.211,-0.045,3.900,64
"08-19-2011 1812",1.210,-0.045,4.000,57
"08-19-2011 1818",1.198,-0.056,3.900,72
"08-19-2011 1824",1.203,-0.050,4.000,73
"08-19-2011 1830",1.208,-0.045,4.000,62
"08-19-2011 1836",1.214,-0.039,4.100,66
"08-19-2011 1842",1.203,-0.049,3.800,56
"08-19-2011 1848",1.201,-0.051,4.000,52
"08-19-2011 1854",1.208,-0.045,4.200,80
"08-19-2011 1900",1.217,-0.036,4.400,47
"08-19-2011 1906",1.221,-0.032,4.400,79
"08-19-2011 1912",1.223,-0.031,4.000,76
"08-19-2011 1918",1.213,-0.042,4.300,77
"08-19-2011 1924",1.213,-0.043,4.800,52
"08-19-2011 1930",1.217,-0.040,4.800,51
"08-19-2011 1936",1.215,-0.043,4.500,53
"08-19-2011 1942",1.211,-0.049,4.500,56
"08-19-2011 1948",1.217,-0.044,4.700,51
"08-19-2011 1954",1.220,-0.043,4.400,47
"08-19-2011 2000",1.220,-0.045,4.400,62
"08-19-2011 2006",1.220,-0.047,4.600,57
"08-19-2011 2012",1.216,-0.053,3.900,50
"08-19-2011 2018",1.227,-0.045,3.800,48
"08-19-2011 2024",1.237,-0.037,4.700,44
"08-19-2011 2030",1.240,-0.037,4.300,52
"08-19-2011 2036",1.256,-0.024,4.400,51
"08-19-2011 2042",1.263,-0.020,4.700,49
"08-19-2011 2048",1.269,-0.018,5.100,58
"08-19-2011 2054",1.266,-0.024,4.900,54
"08-19-2011 2100",1.267,-0.026,5.000,57
"08-19-2011 2106",1.280,-0.017,5.000,57
"08-19-2011 2112",1.286,-0.015,5.300,59
"08-19-2011 2118",1.289,-0.016,5.000,55
"08-19-2011 2124",1.282,-0.027,5.200,73
"08-19-2011 2130",1.283,-0.030,5.100,74
"08-19-2011 2136",1.285,-0.032,4.600,60
"08-19-2011 2142",1.290,-0.031,5.000,55
"08-19-2011 2148",1.299,-0.026,4.500,55
"08-19-2011 2154",1.299,-0.030,5.000,57
"08-19-2011 2200",1.307,-0.027,4.700,72
"08-19-2011 2206",1.318,-0.020,4.600,54
"08-19-2011 2212",1.323,-0.019,4.700,61
"08-19-2011 2218",1.329,-0.018,4.500,66
"08-19-2011 2224",1.331,-0.020,4.900,72
"08-19-2011 2230",1.332,-0.023,4.600,55
"08-19-2011 2236",1.342,-0.017,4.600,61
"08-19-2011 2242",1.347,-0.017,4.900,59
"08-19-2011 2248",1.350,-0.018,4.500,60
"08-19-2011 2254",1.346,-0.026,4.700,72
"08-19-2011 2300",1.351,-0.025,4.400,68
"08-19-2011 2306",1.362,-0.018,4.800,71
"08-19-2011 2312",1.367,-0.017,4.200,59
"08-19-2011 2318",1.366,-0.022,4.200,59
"08-19-2011 2324",1.370,-0.022,4.200,60
"08-19-2011 2330",1.369,-0.027,4.600,70
"08-19-2011 2336",1.375,-0.024,4.200,69
"08-19-2011 2342",1.374,-0.029,4.500,69
"08-19-2011 2348",1.381,-0.026,4.800,71
"08-19-2011 2354",1.380,-0.030,4.400,68
"08-20-2011 0000",1.377,-0.037,3.500,60
"08-20-2011 0006",1.381,-0.036,3.500,69
"08-20-2011 0012",1.386,-0.034,3.800,70
"08-20-2011 0018",1.383,-0.040,3.600,68
"08-20-2011 0024",1.381,-0.045,3.300,67
"08-20-2011 0030",1.383,-0.046,3.300,65
"08-20-2011 0036",1.384,-0.048,3.300,64
"08-20-2011 0042",1.385,-0.050,3.600,61
"08-20-2011 0048",1.390,-0.047,3.100,63
"08-20-2011 0054",1.393,-0.047,3.500,60
"08-20-2011 0100",1.397,-0.045,3.400,69
"08-20-2011 0106",1.405,-0.039,3.600,58
"08-20-2011 0112",1.416,-0.030,4.100,56
"08-20-2011 0118",1.424,-0.024,3.600,61
"08-20-2011 0124",1.420,-0.030,3.300,61
"08-20-2011 0130",1.427,-0.025,3.600,60
"08-20-2011 0136",1.452,-0.002,3.400,62
"08-20-2011 0142",1.477,0.022,3.000,69
"08-20-2011 0148",1.449,-0.007,3.600,68
"08-20-2011 0154",1.458,0.001,3.400,69
"08-20-2011 0200",1.461,0.002,3.000,61
"08-20-2011 0206",1.465,0.006,3.400,63
"08-20-2011 0212",1.466,0.006,3.400,68
"08-20-2011 0218",1.464,0.003,3.300,65
"08-20-2011 0224",1.469,0.007,3.200,63
"08-20-2011 0230",1.468,0.006,3.100,66
"08-20-2011 0236",1.476,0.013,3.000,60
"08-20-2011 0242",1.477,0.014,3.600,60
"08-20-2011 0248",1.477,0.014,3.100,59
"08-20-2011 0254",1.473,0.009,3.000,61
"08-20-2011 0300",1.475,0.011,3.400,57
"08-20-2011 0306",1.475,0.011,2.600,66
"08-20-2011 0312",1.476,0.012,2.400,65
"08-20-2011 0318",1.472,0.008,3.000,63
"08-20-2011 0324",1.473,0.009,2.900,63
"08-20-2011 0330",1.468,0.004,3.200,63
"08-20-2011 0336",1.465,0.001,3.600,59
"08-20-2011 0342",1.461,-0.002,3.500,56
"08-20-2011 0348",1.460,-0.003,3.500,58
"08-20-2011 0354",1.464,0.001,3.400,57
"08-20-2011 0400",1.465,0.002,3.200,80
"08-20-2011 0406",1.464,0.001,3.300,66
"08-20-2011 0412",1.460,-0.002,3.300,67
"08-20-2011 0418",1.464,0.002,3.200,72
"08-20-2011 0424",1.469,0.007,3.700,78
"08-20-2011 0430",1.472,0.010,3.600,79
"08-20-2011 0436",1.465,0.003,3.300,78
"08-20-2011 0442",1.462,0.000,3.200,78
"08-20-2011 0448",1.469,0.008,3.500,80
"08-20-2011 0454",1.474,0.013,3.200,80
"08-20-2011 0500",1.473,0.012,1.600,104
"08-20-2011 0506",1.470,0.009,2.800,78
"08-20-2011 0512",1.475,0.014,2.700,82
"08-20-2011 0518",1.479,0.018,2.500,90
"08-20-2011 0524",1.480,0.019,2.300,89
"08-20-2011 0530",1.487,0.026,2.300,87
"08-20-2011 0536",1.484,0.023,2.300,97
"08-20-2011 0542",1.486,0.025,1.800,106
"08-20-2011 0548",1.489,0.028,1.700,104
"08-20-2011 0554",1.486,0.025,1.600,104
"08-20-2011 0600",1.482,0.020,1.400,84
"08-20-2011 0606",1.480,0.018,1.300,74
"08-20-2011 0612",1.474,0.012,1.400,74
"08-20-2011 0618",1.485,0.023,1.400,75
"08-20-2011 0624",1.482,0.020,1.600,85
"08-20-2011 0630",1.488,0.025,1.800,81
